Pt name,North,East,Ground,WSE,Elevation_recorded,Depth,Code,Notes
21652,2064961.517,6578131.616,173.188,176.731,176.331,3.543,BATH,
21653,2064960.643,6578127.613,173.189,176.667,176.267,3.478,BATH,
21654,2064961.549,6578123.761,173.294,176.64,176.24,3.346,BATH,
21655,2064963.161,6578120.682,173.499,176.649,176.249,3.15,BATH,
21656,2064963.485,6578116.973,173.708,176.628,176.228,2.92,BATH,
21657,2064962.247,6578113.385,173.467,176.617,176.217,3.15,BATH,
21658,2064961.415,6578110.122,174.397,176.694,176.294,2.297,BATH,
21659,2064960.987,6578106.668,173.406,176.687,176.287,3.281,BATH,
21660,2064961.502,6578102.916,173.718,176.704,176.304,2.986,BATH,
21661,2064961.845,6578098.895,173.928,176.651,176.251,2.723,BATH,
21662,2064963.741,6578095.923,173.812,176.699,176.299,2.887,BATH,
21666,2064969.546,6578089.073,174.294,176.689,176.289,2.395,BATH,
21667,2064968.963,6578088.336,174.122,176.648,176.248,2.526,BATH,
21668,2064967.653,6578088.975,173.865,176.654,176.254,2.789,BATH,
21669,2064965.504,6578087.568,173.915,176.638,176.238,2.723,BATH,
21670,2064963.132,6578086.685,174.067,176.692,176.292,2.625,BATH,
21671,2064960.316,6578086.144,173.996,176.686,176.286,2.69,BATH,
21672,2064956.754,6578085.59,173.199,176.644,176.244,3.445,BATH,
21675,2064945.73,6578084.515,173.57,176.621,176.221,3.051,BATH,
21676,2064941.6,6578085.001,172.091,176.619,176.219,4.528,BATH,
21677,2064937.751,6578086.203,171.946,176.67,176.27,4.724,BATH,
21678,2064933.771,6578087.129,171.857,176.68,176.28,4.823,BATH,
21679,2064929.579,6578087.846,171.312,176.693,176.293,5.381,BATH,
21680,2064925.237,6578088.23,170.535,176.67,176.27,6.135,BATH,
21681,2064920.879,6578088.256,169.533,176.652,176.252,7.119,BATH,
21682,2064916.358,6578088.385,168.677,176.617,176.217,7.94,BATH,
21683,2064911.75,6578088.183,167.878,176.638,176.238,8.76,BATH,
21684,2064907.893,6578089.072,166.873,176.65,176.25,9.777,BATH,
21685,2064903.714,6578089.177,166.005,176.668,176.268,10.663,BATH,
21686,2064899.531,6578089.399,164.681,176.656,176.256,11.975,BATH,
21687,2064895.343,6578089.733,163.072,176.687,176.287,13.615,BATH,
21688,2064890.734,6578089.704,161.607,176.633,176.233,15.026,BATH,
21689,2064887.357,6578090.544,161.856,176.653,176.253,14.797,BATH,
21690,2064884.096,6578091.534,161.083,176.7,176.3,15.617,BATH,
21691,2064880.606,6578092.483,159.792,176.655,176.255,16.863,BATH,
21692,2064876.482,6578092.518,160.62,176.663,176.263,16.043,BATH,
21693,2064872.444,6578092.318,161.139,176.657,176.257,15.518,BATH,
21694,2064868.568,6578092.239,164.515,176.621,176.221,12.106,BATH,
21695,2064864.908,6578092.392,164.501,176.607,176.207,12.106,BATH,
21696,2064861.385,6578092.734,169.545,176.664,176.264,7.119,BATH,
21697,2064858.374,6578093.293,170.892,176.666,176.266,5.774,BATH,
21698,2064855.688,6578093.328,171.279,176.66,176.26,5.381,BATH,
21699,2064852.802,6578093.006,170.738,176.676,176.276,5.938,BATH,
21700,2064849.165,6578092.633,171.271,176.652,176.252,5.381,BATH,
21701,2064846.312,6578092.429,174.532,176.665,176.265,2.133,BATH,
21702,2064845.604,6578091.573,174.424,176.655,176.255,2.231,BATH,
21703,2064845.886,6578088.915,173.668,176.719,176.319,3.051,BATH,
21704,2064846.959,6578087.294,173.562,176.613,176.213,3.051,BATH,
21705,2064848.638,6578085.752,172.639,176.674,176.274,4.035,BATH,
21706,2064849.819,6578084.861,170.592,176.662,176.262,6.07,BATH,
21707,2064849.672,6578083.789,171.289,176.67,176.27,5.381,BATH,
21708,2064850.035,6578082.13,171.413,176.695,176.295,5.282,BATH,
21709,2064849.932,6578079.948,170.242,176.705,176.305,6.463,BATH,
21710,2064848.225,6578078.171,170.102,176.696,176.296,6.594,BATH,
21711,2064847.072,6578075.918,172.476,176.708,176.308,4.232,BATH,
21712,2064845.788,6578073.589,172.539,176.673,176.273,4.134,BATH,
21713,2064843.917,6578071.691,172.895,176.668,176.268,3.773,BATH,
21714,2064841.89,6578069.961,173.229,176.674,176.274,3.445,BATH,
21715,2064839.494,6578066.94,173.638,176.624,176.224,2.986,BATH,
21716,2064837.674,6578064.521,172.766,176.637,176.237,3.871,BATH,
21717,2064837.655,6578063.148,172.801,176.672,176.272,3.871,BATH,
21718,2064839.104,6578063.211,172.387,176.685,176.285,4.298,BATH,
21719,2064841.3,6578063.231,172.834,176.673,176.273,3.839,BATH,
21720,2064844.569,6578062.998,171.933,176.657,176.257,4.724,BATH,
21721,2064848.275,6578062.329,171.517,176.635,176.235,5.118,BATH,
21722,2064852.113,6578061.927,169.983,176.676,176.276,6.693,BATH,
21723,2064856.323,6578061.435,166.967,176.678,176.278,9.711,BATH,
21724,2064860.851,6578060.936,167.514,176.7,176.3,9.186,BATH,
21725,2064865.658,6578060.763,167.726,176.65,176.25,8.924,BATH,
21726,2064870.786,6578060.406,165.929,176.657,176.257,10.728,BATH,
21727,2064875.655,6578060.447,164.792,176.669,176.269,11.877,BATH,
21728,2064880.34,6578060.745,165.536,176.658,176.258,11.122,BATH,
21729,2064884.969,6578060.901,166.039,176.669,176.269,10.63,BATH,
21730,2064890.012,6578059.732,167.471,176.657,176.257,9.186,BATH,
21731,2064894.68,6578059.198,168.861,176.637,176.237,7.776,BATH,
21732,2064899.141,6578058.248,169.387,176.67,176.27,7.283,BATH,
21733,2064903.673,6578056.854,170.027,176.654,176.254,6.627,BATH,
21734,2064908.144,6578055.643,170.703,176.674,176.274,5.971,BATH,
21735,2064912.456,6578054.14,171.86,176.65,176.25,4.79,BATH,
21736,2064916.408,6578052.613,172.011,176.637,176.237,4.626,BATH,
21737,2064920.398,6578050.976,172.418,176.617,176.217,4.199,BATH,
21738,2064924.367,6578050.181,172.531,176.599,176.199,4.068,BATH,
21739,2064927.692,6578050.021,172.579,176.647,176.247,4.068,BATH,
21741,2064932.809,6578049.297,172.465,176.632,176.232,4.167,BATH,
21742,2064936.256,6578048.457,172.369,176.667,176.267,4.298,BATH,
21743,2064940.135,6578047.814,172.085,176.613,176.213,4.528,BATH,
21744,2064944.217,6578047.593,172.136,176.664,176.264,4.528,BATH,
21745,2064948.889,6578046.948,172.239,176.635,176.235,4.396,BATH,
21746,2064953.339,6578046.373,172.46,176.627,176.227,4.167,BATH,
21747,2064957.651,6578045.822,172.51,176.677,176.277,4.167,BATH,
21748,2064961.381,6578044.823,173.704,176.69,176.29,2.986,BATH,
21749,2064964.396,6578043.79,174.03,176.72,176.32,2.69,BATH,
21752,2064963.228,6578041.419,174.615,176.715,176.315,2.1,BATH,
21753,2064961.232,6578039.75,174.2,176.693,176.293,2.493,BATH,
21754,2064958.989,6578036.691,173.818,176.705,176.305,2.887,BATH,
21755,2064956.704,6578034.407,173.484,176.666,176.266,3.182,BATH,
21756,2064955.948,6578032.376,173.234,176.712,176.312,3.478,BATH,
21757,2064954.892,6578029.626,173.238,176.716,176.316,3.478,BATH,
21758,2064954.035,6578026.205,173.402,176.65,176.25,3.248,BATH,
21759,2064953.526,6578022.391,173.343,176.722,176.322,3.379,BATH,
21760,2064953.084,6578018.079,173.508,176.658,176.258,3.15,BATH,
21761,2064954.725,6578014.653,173.747,176.667,176.267,2.92,BATH,
21762,2064956.523,6578012.82,174.034,176.659,176.259,2.625,BATH,
21763,2064957.361,6578009.649,174.181,176.707,176.307,2.526,BATH,
21764,2064959.028,6578007.662,174.383,176.68,176.28,2.297,BATH,
21765,2064959.999,6578006.01,174.649,176.683,176.283,2.034,BATH,
21766,2064958.702,6578005.316,174.629,176.63,176.23,2.001,BATH,
21767,2064956.472,6578003.687,173.959,176.682,176.282,2.723,BATH,
21768,2064953.574,6578002.761,173.815,176.637,176.237,2.822,BATH,
21769,2064950.261,6578003.244,173.7,176.62,176.22,2.92,BATH,
21770,2064946.643,6578003.508,173.768,176.688,176.288,2.92,BATH,
21771,2064942.736,6578003.956,173.727,176.647,176.247,2.92,BATH,
21772,2064938.619,6578004.692,173.734,176.654,176.254,2.92,BATH,
21773,2064934.125,6578005.269,173.599,176.65,176.25,3.051,BATH,
21774,2064929.771,6578006.284,173.604,176.688,176.288,3.084,BATH,
21775,2064925.306,6578006.822,173.499,176.649,176.249,3.15,BATH,
21776,2064920.918,6578007.176,173.88,176.669,176.269,2.789,BATH,
21777,2064916.502,6578007.655,174.139,176.632,176.232,2.493,BATH,
21778,2064911.955,6578007.816,174.611,176.711,176.311,2.1,BATH,
21779,2064907.512,6578008.343,174.52,176.653,176.253,2.133,BATH,
21780,2064903.375,6578009.65,174.549,176.682,176.282,2.133,BATH,
21781,2064899.622,6578012.134,174.146,176.639,176.239,2.493,BATH,
21782,2064895.635,6578013.33,174.091,176.617,176.217,2.526,BATH,
21783,2064891.928,6578013.526,173.947,176.637,176.237,2.69,BATH,
21784,2064889.585,6578014.326,173.806,176.693,176.293,2.887,BATH,
21785,2064887.117,6578015.959,173.242,176.687,176.287,3.445,BATH,
21786,2064883.753,6578016.647,173.021,176.696,176.296,3.675,BATH,
21787,2064880.985,6578018.043,172.486,176.62,176.22,4.134,BATH,
21788,2064878.076,6578020.382,171.984,176.708,176.308,4.724,BATH,
21789,2064874.118,6578022.064,171.136,176.681,176.281,5.545,BATH,
21790,2064870.299,6578024.145,169.922,176.615,176.215,6.693,BATH,
21791,2064866.274,6578026.287,168.744,176.684,176.284,7.94,BATH,
21792,2064861.79,6578028.109,167.813,176.671,176.271,8.858,BATH,
21793,2064857.715,6578030.285,167.445,176.631,176.231,9.186,BATH,
21794,2064853.343,6578031.905,166.388,176.657,176.257,10.269,BATH,
21795,2064848.764,6578033.588,165.895,176.656,176.256,10.761,BATH,
21796,2064844.281,6578035.134,166.543,176.648,176.248,10.105,BATH,
21797,2064839.789,6578036.731,167.501,176.687,176.287,9.186,BATH,
21798,2064835.303,6578037.893,167.804,176.662,176.262,8.858,BATH,
21799,2064830.977,6578038.372,167.797,176.655,176.255,8.858,BATH,
21800,2064827.226,6578038.969,168.959,176.669,176.269,7.71,BATH,
21801,2064823.881,6578038.902,170.819,176.659,176.259,5.84,BATH,
21802,2064821.088,6578039.121,171.587,176.672,176.272,5.085,BATH,
21803,2064819.835,6578039.492,171.575,176.693,176.293,5.118,BATH,
21804,2064821.268,6578039.476,171.681,176.701,176.301,5.02,BATH,
21805,2064823.372,6578038.88,171.567,176.652,176.252,5.085,BATH,
21806,2064825.647,6578038.995,171.671,176.658,176.258,4.987,BATH,
21807,2064827.055,6578039.132,170.852,176.692,176.292,5.84,BATH,
21808,2064827.185,6578038.063,169.604,176.691,176.291,7.087,BATH,
21809,2064827.734,6578036.491,169.428,176.646,176.246,7.218,BATH,
21810,2064827.9,6578034.267,168.119,176.682,176.282,8.563,BATH,
21811,2064827.002,6578031.731,168.064,176.693,176.293,8.629,BATH,
21812,2064826.33,6578029.097,166.805,176.68,176.28,9.875,BATH,
21813,2064824.827,6578027.033,165.933,176.694,176.294,10.761,BATH,
21814,2064823.575,6578025.233,166.071,176.701,176.301,10.63,BATH,
21815,2064822.458,6578022.882,165.614,176.67,176.27,11.056,BATH,
21816,2064820.779,6578021.04,167.544,176.665,176.265,9.121,BATH,
21817,2064818.888,6578019.273,166.92,176.697,176.297,9.777,BATH,
21818,2064816.749,6578016.627,166.891,176.668,176.268,9.777,BATH,
21819,2064814.313,6578015.117,171.168,176.647,176.247,5.479,BATH,
21820,2064812.374,6578014.022,170.8,176.64,176.24,5.84,BATH,
21821,2064811.519,6578013.297,173.418,176.666,176.266,3.248,BATH,
21822,2064811.814,6578011.261,170.928,176.669,176.269,5.741,BATH,
21823,2064812.61,6578009.676,170.197,176.66,176.26,6.463,BATH,
21824,2064814.053,6578008.577,169.365,176.681,176.281,7.316,BATH,
21825,2064815.993,6578008.402,169.069,176.681,176.281,7.612,BATH,
21826,2064818.113,6578007.367,168.344,176.677,176.277,8.333,BATH,
21827,2064820.902,6578005.827,167.704,176.661,176.261,8.957,BATH,
21828,2064823.968,6578004.198,167.513,176.699,176.299,9.186,BATH,
21829,2064827.147,6578002.526,168.725,176.665,176.265,7.94,BATH,
21830,2064830.567,6578000.63,171.296,176.677,176.277,5.381,BATH,
21831,2064833.833,6577998.777,171.304,176.685,176.285,5.381,BATH,
21832,2064837.138,6577996.873,170.837,176.677,176.277,5.84,BATH,
21833,2064840.604,6577994.283,171.142,176.687,176.287,5.545,BATH,
21834,2064843.425,6577991.55,171.401,176.683,176.283,5.282,BATH,
21835,2064845.93,6577988.588,171.848,176.671,176.271,4.823,BATH,
21836,2064848.482,6577985.792,172.584,176.652,176.252,4.068,BATH,
21837,2064851.071,6577983.858,173.177,176.622,176.222,3.445,BATH,
21838,2064852.376,6577982.319,173.759,176.679,176.279,2.92,BATH,
21839,2064853.619,6577980.221,174.174,176.667,176.267,2.493,BATH,
21840,2064855.062,6577978.351,174.509,176.642,176.242,2.133,BATH,
21848,2064847.013,6577974.563,174.556,176.656,176.256,2.1,BATH,
21849,2064845.542,6577973.607,174.496,176.694,176.294,2.198,BATH,
21850,2064843.733,6577971.833,174.324,176.653,176.253,2.329,BATH,
21851,2064842.098,6577969.356,174.148,176.641,176.241,2.493,BATH,
21852,2064840.686,6577966.48,174.181,176.674,176.274,2.493,BATH,
21853,2064839.184,6577963.278,174.349,176.646,176.246,2.297,BATH,
21854,2064838.202,6577959.929,174.415,176.613,176.213,2.198,BATH,
21859,2064832.553,6577952.269,174.439,176.637,176.237,2.198,BATH,
21860,2064828.931,6577952.351,173.826,176.648,176.248,2.822,BATH,
21861,2064825.241,6577953.036,173.162,176.64,176.24,3.478,BATH,
21862,2064822.522,6577954.792,172.355,176.653,176.253,4.298,BATH,
21863,2064819.525,6577957.002,171.538,176.656,176.256,5.118,BATH,
21864,2064815.838,6577959.295,171.03,176.607,176.207,5.577,BATH,
21865,2064812.973,6577961.564,170.506,176.641,176.241,6.135,BATH,
21866,2064810.864,6577963.483,170.17,176.699,176.299,6.529,BATH,
21867,2064809.356,6577965.243,170.028,176.721,176.321,6.693,BATH,
21868,2064807.102,6577966.188,169.867,176.658,176.258,6.791,BATH,
21869,2064803.584,6577966.881,169.977,176.67,176.27,6.693,BATH,
21870,2064800.241,6577968.41,168.652,176.624,176.224,7.972,BATH,
21871,2064796.919,6577970.082,168.233,176.698,176.298,8.465,BATH,
21872,2064793.417,6577972.282,167.296,176.679,176.279,9.383,BATH,
21873,2064789.946,6577974.488,171.159,176.638,176.238,5.479,BATH,
21874,2064786.695,6577976.742,172.047,176.673,176.273,4.626,BATH,
21875,2064784.087,6577979.033,170.741,176.679,176.279,5.938,BATH,
21876,2064782.493,6577981.67,169.96,176.653,176.253,6.693,BATH,
21877,2064780.844,6577983.745,169.404,176.687,176.287,7.283,BATH,
21878,2064779.25,6577985.848,169.144,176.657,176.257,7.513,BATH,
21879,2064777.987,6577988.274,168.816,176.657,176.257,7.841,BATH,
21880,2064776.988,6577990.784,168.41,176.678,176.278,8.268,BATH,
21881,2064775.5,6577993.586,167.82,176.678,176.278,8.858,BATH,
21882,2064775.299,6577996.709,167.602,176.624,176.224,9.022,BATH,
21883,2064775.221,6577999.872,168.609,176.647,176.247,8.038,BATH,
21884,2064775.139,6578002.649,169.191,176.671,176.271,7.48,BATH,
21885,2064775.47,6578004.929,170.354,176.686,176.286,6.332,BATH,
21886,2064773.542,6578007.79,171.311,176.692,176.292,5.381,BATH,
21887,2064772.727,6578010.636,171.202,176.681,176.281,5.479,BATH,
21888,2064772.195,6578013.421,172.009,176.701,176.301,4.692,BATH,
21889,2064772.088,6578016.316,171.872,176.695,176.295,4.823,BATH,
21890,2064770.102,6578018.246,171.137,176.682,176.282,5.545,BATH,
21891,2064768.893,6578020.281,171.619,176.704,176.304,5.085,BATH,
21892,2064769.093,6578023.626,172.33,176.726,176.326,4.396,BATH,
21893,2064767.089,6578025.6,172.512,176.711,176.311,4.199,BATH,
21894,2064764.875,6578026.47,170.953,176.727,176.327,5.774,BATH,
21895,2064762.906,6578028.283,171.703,176.723,176.323,5.02,BATH,
21896,2064761.319,6578030.826,172.489,176.721,176.321,4.232,BATH,
21897,2064760.049,6578033.174,173.143,176.719,176.319,3.576,BATH,
21898,2064758.62,6578034.731,174.423,176.72,176.32,2.297,BATH,
21899,2064757.209,6578036.144,174.438,176.735,176.335,2.297,BATH,
21900,2064755.064,6578035.232,173.949,176.771,176.371,2.822,BATH,
21901,2064754.567,6578033.231,174.051,176.741,176.341,2.69,BATH,
21902,2064754.877,6578031.966,173.854,176.741,176.341,2.887,BATH,
21903,2064756.007,6578030.334,173.304,176.749,176.349,3.445,BATH,
21904,2064757.029,6578029.081,172.663,176.731,176.331,4.068,BATH,
21905,2064756.292,6578027.191,173.293,176.672,176.272,3.379,BATH,
21906,2064755.583,6578025.923,173.995,176.784,176.384,2.789,BATH,
21907,2064757.217,6578024.658,173.841,176.728,176.328,2.887,BATH,
21908,2064758.487,6578022.81,172.542,176.709,176.309,4.167,BATH,
21909,2064758.608,6578019.882,172.011,176.703,176.303,4.692,BATH,
21910,2064757.203,6578017.262,171.63,176.715,176.315,5.085,BATH,
21911,2064756.947,6578014.598,172.083,176.709,176.309,4.626,BATH,
21912,2064757.846,6578011.521,172.289,176.685,176.285,4.396,BATH,
21913,2064760.014,6578009.297,170.442,176.676,176.276,6.234,BATH,
21914,2064761.53,6578007.57,169.221,176.734,176.334,7.513,BATH,
21915,2064762.963,6578006.646,168.568,176.704,176.304,8.136,BATH,
21916,2064763.735,6578004.343,167.378,176.696,176.296,9.318,BATH,
21917,2064764.039,6578001.367,166.68,176.654,176.254,9.974,BATH,
21918,2064763.564,6577998.491,169.232,176.712,176.312,7.48,BATH,
21919,2064763.696,6577995.792,171.088,176.665,176.265,5.577,BATH,
21920,2064763.185,6577993.225,171.598,176.716,176.316,5.118,BATH,
21921,2064763.069,6577990.622,170.713,176.684,176.284,5.971,BATH,
21922,2064762.295,6577987.539,170.638,176.675,176.275,6.037,BATH,
21924,2064761.784,6577980.148,170.166,176.695,176.295,6.529,BATH,
21925,2064762.902,6577976.879,171.143,176.688,176.288,5.545,BATH,
21926,2064764.649,6577975.077,171.721,176.708,176.308,4.987,BATH,
21927,2064765.997,6577972.919,171.671,176.658,176.258,4.987,BATH,
21928,2064767.474,6577970.265,171.458,176.675,176.275,5.217,BATH,
21929,2064769.54,6577967.194,171.304,176.685,176.285,5.381,BATH,
21930,2064772.3,6577964.191,171.478,176.596,176.196,5.118,BATH,
21931,2064775.315,6577961.273,170.941,176.715,176.315,5.774,BATH,
21932,2064778.638,6577957.987,168.963,176.673,176.273,7.71,BATH,
21933,2064781.752,6577954.6,167.575,176.663,176.263,9.088,BATH,
21934,2064784.62,6577951.09,167.43,176.715,176.315,9.285,BATH,
21935,2064787.726,6577947.479,167.508,176.694,176.294,9.186,BATH,
21936,2064790.505,6577943.866,168.304,176.637,176.237,8.333,BATH,
21937,2064793.23,6577940.16,168.823,176.697,176.297,7.874,BATH,
21938,2064796.256,6577936.729,169.963,176.689,176.289,6.726,BATH,
21939,2064799.197,6577933.804,170.614,176.651,176.251,6.037,BATH,
21940,2064802.109,6577931.331,171.753,176.674,176.274,4.921,BATH,
21941,2064804.64,6577929.169,172.458,176.625,176.225,4.167,BATH,
21942,2064807.002,6577927.089,173.193,176.671,176.271,3.478,BATH,
21943,2064808.975,6577924.731,173.763,176.65,176.25,2.887,BATH,
21944,2064809.856,6577923.738,173.935,176.658,176.258,2.723,BATH,
21945,2064809.147,6577922.467,174.038,176.663,176.263,2.625,BATH,
21946,2064807.088,6577921.165,173.899,176.688,176.288,2.789,BATH,
21947,2064804.205,6577919.449,173.848,176.67,176.27,2.822,BATH,
21948,2064802.287,6577916.932,173.684,176.67,176.27,2.986,BATH,
21949,2064800.239,6577913.462,173.778,176.665,176.265,2.887,BATH,
21950,2064799.033,6577909.467,174.118,176.611,176.211,2.493,BATH,
21951,2064798.759,6577905.906,174.243,176.638,176.238,2.395,BATH,
21952,2064799.082,6577902.657,174.646,176.647,176.247,2.001,BATH,
21953,2064799.599,6577900.008,174.567,176.667,176.267,2.1,BATH,
21956,2064795.398,6577899.635,174.686,176.687,176.287,2.001,BATH,
21957,2064792.823,6577900.802,174.524,176.657,176.257,2.133,BATH,
21958,2064789.892,6577902.861,174.009,176.634,176.234,2.625,BATH,
21959,2064786.736,6577905.15,173.625,176.709,176.309,3.084,BATH,
21960,2064783.48,6577907.639,172.822,176.661,176.261,3.839,BATH,
21961,2064779.848,6577910.362,172.302,176.633,176.233,4.331,BATH,
21962,2064776.066,6577913.193,171.993,176.685,176.285,4.692,BATH,
21963,2064772.317,6577915.892,171.972,176.664,176.264,4.692,BATH,
21964,2064768.636,6577918.564,171.922,176.646,176.246,4.724,BATH,
21965,2064763.466,6577920.441,171.846,176.669,176.269,4.823,BATH,
21966,2064760.027,6577923.079,171.524,176.642,176.242,5.118,BATH,
21967,2064756.804,6577926.081,172.35,176.648,176.248,4.298,BATH,
21968,2064754.639,6577929.287,173.461,176.643,176.243,3.182,BATH,
21969,2064753.862,6577932.073,174.061,176.653,176.253,2.592,BATH,
21970,2064753.291,6577933.985,174.115,176.707,176.307,2.592,BATH,
21971,2064750.973,6577936.464,174.273,176.668,176.268,2.395,BATH,
21972,2064748.633,6577939.182,174.54,176.673,176.273,2.133,BATH,
